43103322-DS;FIDSSHIK;Fachinformatiker/in + duales Studium FR Systeminte;Fachinformatiker/in + duales Studium FR Systemintegration Handwerk;1027_43103322-DS
33222310;SKHAB;Stuckateur/in Handwerk;Stuckateur/in Handwerk;1027_33222310
34343010-DS;AMDSIGV;Anlagenmechaniker/in + duales Studium Industrie;Anlagenmechaniker/in + duales Studium Industrie;1027_34343010-DS
34342003-DS;AM-DS;Anlagenmechaniker/Anlagenmechanikerin (+ duales St;Anlagenmechaniker/Anlagenmechanikerin (+ duales Studium);1027_34342003-DS
21222002;WSH;Werksteinhersteller/Werksteinherstellerin;Werksteinhersteller/Werksteinherstellerin;1027_21222002
25222341;MBNHMF;Metallbauer/in FR Nutzfahrzeugbau;Metallbauer/in FR Nutzfahrzeugbau;1027_25222341
93522006-ID;DS-ID;Diamantschleifer/Diamantschleiferin - Schwerpunkt ;Diamantschleifer/Diamantschleiferin - Schwerpunkt Industriediamanten;1027_93522006-ID
61142332;AFAHEH;Automatenfachmann/-fachfrau FR Automatendienstleis;Automatenfachmann/-fachfrau FR Automatendienstleistung;1027_61142332
22332019-PI;HMPIKH;Holzmechaniker/in (ohne Fachrichtungsangabe) (ausg;Holzmechaniker/in (ohne Fachrichtungsangabe) (ausgelaufener Beruf);1027_22332019-PI
25112001;FME;Fertigungsmechaniker/Fertigungsmechanikerin;Fertigungsmechaniker/Fertigungsmechanikerin;1027_25112001
61212322;KGAMAH;Kaufmann/Kauffrau für Groß- und Außenhandelsmanage;Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement - FR-Außenhandel Handwerk;1027_61212322
34212005-DS;AM-SHK-DS;Anlagenmechaniker für Sanitär-, Heizungs- und Klim;Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik/Anlagenmechanikerin für Sanitär-, Heizungs- und Klimatechnik (+ duales Studium);1027_34212005-DS
99999024;FSTe-BT-BS;FS Te Fr Bautechnik Sp Bausanierung;FS Te Fr Bautechnik Sp Bausanierung;1027_99999024
43102022-SD;FISÖIK;Fachinformatiker/in FR Systemintegration Öffentlic;Fachinformatiker/in FR Systemintegration Öffentlicher Dienst ausgelaufener Beruf;1027_43102022-SD
24302330;OBIMM;Oberflächenbeschichter/in Industrie;Oberflächenbeschichter/in Industrie;1027_24302330
63312010;SGITH;Fachmann/Fachfrau für Systemgastronomie;Fachmann/Fachfrau für Systemgastronomie;1027_63312010
63302002;FKGG;Fachkraft im Gastgewerbe;Fachkraft im Gastgewerbe;1027_63302002
11402622;FWKLLF;Fischwirt/in FR Küstenfischerei und Kleine Hochsee;Fischwirt/in FR Küstenfischerei und Kleine Hochseefischerei;1027_11402622
29262004-SC;FKST-SC;Fachkraft für Süßwarentechnik - Fachrichtung Schok;Fachkraft für Süßwarentechnik - Fachrichtung Schokolade;1027_29262004-SC
99999098;FSTe-ST;FS Te Fr Schuhtechnik;FS Te Fr Schuhtechnik;1027_99999098
26222020;EMAIME;Elektroniker/in für Maschinen und Antriebstechnik ;Elektroniker/in für Maschinen und Antriebstechnik Industrie;1027_26222020
26123310-DS;EADSHME;Elektroniker/in für Automatisierungstechnik + dual;Elektroniker/in für Automatisierungstechnik + duales Studium Handwerk;1027_26123310-DS
26122342;EATHME;Elektroniker/in FR Automatisierungstechnik Handwer;Elektroniker/in FR Automatisierungstechnik Handwerk;1027_26122342
93232006-WD;RA-WD;Raumausstatter/Raumausstatterin - Schwerpunkt Wand;Raumausstatter/Raumausstatterin - Schwerpunkt Wand- und Deckendekoration;1027_93232006-WD
22102040-MO;VKIKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik Industrie;1027_22102040-MO
72112001;BK;Bankkaufmann/Bankkauffrau;Bankkaufmann/Bankkauffrau;1027_72112001
32172001;BM-AB;Bauwerksmechaniker für Abbruch und Betontrenntechn;Bauwerksmechaniker für Abbruch und Betontrenntechnik/Bauwerksmechanikerin für Abbruch und Betontrenntechnik;1027_32172001
21232323;NSSHRK;Naturwerksteinmechaniker/in FR Steinmetztechnik Ha;Naturwerksteinmechaniker/in FR Steinmetztechnik Handwerk;1027_21232323
12122001-BS;GÄ-BS;Gärtner/Gärtnerin - Fachrichtung Baumschule;Gärtner/Gärtnerin - Fachrichtung Baumschule;1027_12122001-BS
24513330-DS;FMDSHMM;Feinwerkmechaniker/in + duales Studium;Feinwerkmechaniker/in + duales Studium;1027_24513330-DS
23282320;FLGHPD;Flexograf/in Handwerk;Flexograf/in Handwerk;1027_23282320
26122002-AS;EL-AS;Elektroniker/Elektronikerin - Fachrichtung Automat;Elektroniker/Elektronikerin - Fachrichtung Automatisierungs- und Systemtechnik;1027_26122002-AS
27212310-IBDS;BZIDSHFP;Bauzeichner/in SP Ingenieurbau + duales Studium;Bauzeichner/in SP Ingenieurbau + duales Studium;1027_27212310-IBDS
99000100-BJ;BVJ;BVJ;BVJ;1027_99000100-BJ
28322006-RS;SA-RS;Sattler/Sattlerin - Fachrichtung Reitsportsattlere;Sattler/Sattlerin - Fachrichtung Reitsportsattlerei;1027_28322006-RS
26223020-DS;EMADSIME;Elektroniker/in für Maschinen- und Antriebstechnik;Elektroniker/in für Maschinen- und Antriebstechnik + duales Studium Industrie;1027_26223020-DS
93652329;OBOFRH;Orgelbauer/in (ohne FR-Angabe) Handwerk;Orgelbauer/in (ohne FR-Angabe) Handwerk;1027_93652329
24202005;SWE;Schlosserwerker/Schlosserwerkerin;Schlosserwerker/Schlosserwerkerin;1027_24202005
25122010-TV;MAVIMF;Maschinen- und Anlagenführer/in SP Textilveredlung;Maschinen- und Anlagenführer/in SP Textilveredlung;1027_25122010-TV
99999040;FSTe-MT-MB;FS Te Fr Maschinentechnik Sp Maschinenbau;FS Te Fr Maschinentechnik Sp Maschinenbau;1027_99999040
73213729-DS;SODSÖRV;Sozialversicherungsfachangestellte/r + duales Stud;Sozialversicherungsfachangestellte/r + duales Studium Handwerk;1027_73213729-DS
71522010;PDKIUO;Personaldienstleistungskaufmann/-kauffrau;Personaldienstleistungskaufmann/-kauffrau;1027_71522010
61213311-DS;KGADSHEH;Kaufmann/Kauffrau im Groß- und Außenhandel + duale;Kaufmann/Kauffrau im Groß- und Außenhandel + duales Studium FR Außenhandel Handwerk;1027_61213311-DS
73212011-RV;SOFA-RV;Sozialversicherungsfachangestellter/Sozialversiche;Sozialversicherungsfachangestellter/Sozialversicherungsfachangestellte - Fachrichtung Gesetzliche Rentenversicherung;1027_73212011-RV
41422322;WPKH;Werkstoffprüfer/in FR Kunststofftechnik (Handwerk);Werkstoffprüfer/in FR Kunststofftechnik (Handwerk);1027_41422322
26312006;ITSE;IT-System-Elektroniker/IT-System-Elektronikerin (a;IT-System-Elektroniker/IT-System-Elektronikerin (auslaufender Beruf);1027_26312006
11322615;PWTLLF;Pferdewirt/in FR Spezialreitweisen;Pferdewirt/in FR Spezialreitweisen;1027_11322615
25122010-TT;MATIMF;Maschinen- und Anlagenführer/in SP Textiltechnik;Maschinen- und Anlagenführer/in SP Textiltechnik;1027_25122010-TT
26312014;FPIT;Fachpraktiker für Informationstechnik/Fachpraktike;Fachpraktiker für Informationstechnik/Fachpraktikerin für Informationstechnik;1027_26312014
22102011-KF;VKK-KF;Verfahrensmechaniker für Kunststoff- und Kautschuk;Verfahrensmechaniker für Kunststoff- und Kautschuktechnik/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Kunststofffenster;1027_22102011-KF
28222011-AQ;TMS-AQ;Textil- und Modeschneider/Textil- und Modeschneide;Textil- und Modeschneider/Textil- und Modeschneiderin - Schwerpunkt Arbeitsvorbereitung und Qualitätsprüfung;1027_28222011-AQ
24232001;FPZM;Fachpraktiker für Zerspanungsmechanik/Fachpraktike;Fachpraktiker für Zerspanungsmechanik/Fachpraktikerin für Zerspanungsmechanik;1027_24232001
62302004;FPVL;Fachpraktiker Verkauf im Lebensmittelhandwerk/Fach;Fachpraktiker Verkauf im Lebensmittelhandwerk/Fachpraktikerin Verkauf im Lebensmittelhandwerk;1027_62302004
22342010;FKMIKH;Fachkraft für Möbel-, Küchen- und Umzugsservice;Fachkraft für Möbel-, Küchen- und Umzugsservice;1027_22342010
28222007;NWHTL;Näher/Näherin im Wäscheschneiderhandwerk;Näher/Näherin im Wäscheschneiderhandwerk;1027_28222007
99999035;FSTe-KFZ;FS Te Fr Kraftfahrzeugtechnik;FS Te Fr Kraftfahrzeugtechnik;1027_99999035
93232003-LSS;RA-LSS;Raumausstatter/Raumausstatterin - Schwerpunkt Raum;Raumausstatter/Raumausstatterin - Schwerpunkt Raumdekoration, Licht-, Sicht- und Sonnenschutzanlagen;1027_93232003-LSS
22302350;HFHKH;Holzfachwerker/in (§42r HwO);Holzfachwerker/in (§42r HwO);1027_22302350
33212013-AO;ML-AO;Maler und Lackierer/Malerin und Lackiererin - Fach;Maler und Lackierer/Malerin und Lackiererin - Fachrichtung Ausbautechnik und Oberflächengestaltung;1027_33212013-AO
26212007-EG;FPE-EG;Fachpraktiker für Elektronik/Fachpraktikerin für E;Fachpraktiker für Elektronik/Fachpraktikerin für Elektronik - Fachrichtung Energie- und Gebäudetechnik;1027_26212007-EG
99999057;FSWi-BWL-TU;FS Wi Fr Betriebsw/Untern Sp Tourismus;FS Wi Fr Betriebsw/Untern Sp Tourismus;1027_99999057
41422041;WPMIMB;Werkstoffprüfer/in FR Metalltechnik (Industrie);Werkstoffprüfer/in FR Metalltechnik (Industrie);1027_41422041
21212005-SK;AM-SK;Aufbereitungsmechaniker/Aufbereitungsmechanikerin ;Aufbereitungsmechaniker/Aufbereitungsmechanikerin - Fachrichtung Sand und Kies;1027_21212005-SK
93612341;ZIHPKG;Zupfinstrumentenmacher/in FR Gitarrenbau;Zupfinstrumentenmacher/in FR Gitarrenbau;1027_93612341
71402005;FBK;Fachangestellter für Bürokommunikation/Fachangeste;Fachangestellter für Bürokommunikation/Fachangestellte für Bürokommunikation;1027_71402005
11101620;HWLLF;Helfer/in im Weinbau (§66 BBiG);Helfer/in im Weinbau (§66 BBiG);1027_11101620
81102001;MFA;Medizinischer Fachangestellter/Medizinische Fachan;Medizinischer Fachangestellter/Medizinische Fachangestellte;1027_81102001
72122002-FB-DS;KVF-FB-DS;Kaufmann/Kauffrau für Versicherungen und Finanzen ;Kaufmann/Kauffrau für Versicherungen und Finanzen - Fachrichtung Finanzberatung (+ duales Studium);1027_72122002-FB-DS
63212905;KHM;Kaufmann für Hotelmanagement/Kauffrau für Hotelman;Kaufmann für Hotelmanagement/Kauffrau für Hotelmanagement;1027_63212905
34342310;AMHGV;Anlagenmechaniker/in Handwerk;Anlagenmechaniker/in Handwerk;1027_34342310
28322004-FS;SA-FS;Sattler/Sattlerin - Fachrichtung Fahrzeugsattlerei;Sattler/Sattlerin - Fachrichtung Fahrzeugsattlerei;1027_28322004-FS
29232310-HW;FLHLM;Fleischer/in Handwerk;Fleischer/in Handwerk;1027_29232310-HW
81112001;ZMF;Zahnmedizinischer Fachangestellter/Zahnmedizinisch;Zahnmedizinischer Fachangestellter/Zahnmedizinische Fachangestellte;1027_81112001
82532001;HGA;Hörgeräteakustiker/Hörgeräteakustikerin;Hörgeräteakustiker/Hörgeräteakustikerin;1027_82532001
26123010;EADSTIME;Elektroniker/in für Automatisierungstechnik + dual;Elektroniker/in für Automatisierungstechnik + duales Studium Industrie;1027_26123010
99999032;FSTe-KFB;FS Te Fr Karosserie- und Fahrzeugbau;FS Te Fr Karosserie- und Fahrzeugbau;1027_99999032
32233310-DS;GBDSHHT;Gleisbauer/in + duales Studium Handwerk;Gleisbauer/in + duales Studium Handwerk;1027_32233310-DS
12102630;GFLGF;Gartenbaufachwerker/in (§66 BBiG);Gartenbaufachwerker/in (§66 BBiG);1027_12102630
53342001;SB;Schädlingsbekämpfer/Schädlingsbekämpferin;Schädlingsbekämpfer/Schädlingsbekämpferin;1027_53342001
93232005-RD;RaR;Raumausstatter/Raumausstatterin - Schwerpunkt Raum;Raumausstatter/Raumausstatterin - Schwerpunkt Raumdekoration;1027_93232005-RD
25212410;MKIHMF;Mechaniker/in für Karosserieinstandhaltungstechnik;Mechaniker/in für Karosserieinstandhaltungstechnik;1027_25212410
24122001-NMU;VHH-NMU;Verfahrensmechaniker in der Hütten- und Halbzeugin;Verfahrensmechaniker in der Hütten- und Halbzeugindustrie/Verfahrensmechanikerin in der Hütten- und Halbzeugindustrie - Fachrichtung Nichteisenmetall-Umformung;1027_24122001-NMU
62312310;FPLBHVB;Fachpraktiker/in für Fachverkauf im Lebensmittelha;Fachpraktiker/in für Fachverkauf im Lebensmittelhandwerk (§42r HwO) SP Bäckerei;1027_62312310
32162010;GRIHT;Gerüstbauer/in Industrie;Gerüstbauer/in Industrie;1027_32162010
99999009;FSAW-WB2;FS Agrarwirtsch. Fr Weinbau/Önologie (2J);FS Agrarwirtsch. Fr Weinbau/Önologie (2J);1027_99999009
26312350-BS;IEBHME;Informationselektroniker/in SP Bürosystemtechnik;Informationselektroniker/in SP Bürosystemtechnik;1027_26312350-BS
37690620-LH;FKLVHGV;Fachkraft für Lederverarbeitung Handwerk;Fachkraft für Lederverarbeitung Handwerk;1027_37690620-LH
25212011-MT;KFZM-MT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatroni;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Motorradtechnik;1027_25212011-MT
72302820-DS;SFFFRDS;Steuerfachangestellte/r + duales Studium;Steuerfachangestellte/r + duales Studium;1027_72302820-DS
29113310;BRMHLMDS;Brauer/in und Mälzer/in + duales Studium;Brauer/in und Mälzer/in + duales Studium;1027_29113310
32123010-DS;MADSIHT;Maurer/in + duales Studium;Maurer/in + duales Studium;1027_32123010-DS
93312310;HBHPK;Holzbildhauer/in Handwerk;Holzbildhauer/in Handwerk;1027_93312310
27212001-AT;BZ-AT;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektu;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektur;1027_27212001-AT
27212310-AT;BZAHFP;Bauzeichner/in SP Architektur;Bauzeichner/in SP Architektur;1027_27212310-AT
99999020;FSTe-AT;FS Te Fr Abwassertechnik;FS Te Fr Abwassertechnik;1027_99999020
53142710;FBBÖSU;Fachangestellte/r für Bäderbetriebe;Fachangestellte/r für Bäderbetriebe;1027_53142710
34332710-SV;FKLÖGV;Fachkraft für Kreislauf- und Abfallwirtschaft SP L;Fachkraft für Kreislauf- und Abfallwirtschaft SP Logistik, Sammlung und Vertrieb Öffentlicher Dienst;1027_34332710-SV
21232002-ST;NWM-SMT;Naturwerksteinmechaniker/Naturwerksteinmechanikeri;Naturwerksteinmechaniker/Naturwerksteinmechanikerin - Fachrichtung Steinmetztechnik;1027_21232002-ST
83212008-PBD;HWS-PBD;Hauswirtschafter/Hauswirtschafterin - Schwerpunkt ;Hauswirtschafter/Hauswirtschafterin - Schwerpunkt personenbetreuende Dienstleistungen;1027_83212008-PBD
93522007-ID;ES-ID;Edelsteinschleifer/Edelsteinschleiferin - Fachrich;Edelsteinschleifer/Edelsteinschleiferin - Fachrichtung Industriediamantschleifen;1027_93522007-ID
99999037;FSTe-LT-BS;FS Te Fr Lebensmitteltechn. Sp Back- und Süßwaren;FS Te Fr Lebensmitteltechn. Sp Back- und Süßwaren;1027_99999037
99000150-SO;SMAV;Schüler/Schülerin in Sondermaßnahmen der AV;Schüler/Schülerin in Sondermaßnahmen der AV;1027_99000150-SO
53112010;FSIISU;Fachkraft für Schutz und Sicherheit;Fachkraft für Schutz und Sicherheit;1027_53112010
26313450-DS;EITTDSHME;Elektroniker/in FR Informations- und Telekommunika;Elektroniker/in FR Informations- und Telekommunikationstechnik + duales Studium;1027_26313450-DS
25212004;KFZB;Kraftfahrzeugbearbeiter/Kraftfahrzeugbearbeiterin;Kraftfahrzeugbearbeiter/Kraftfahrzeugbearbeiterin;1027_25212004
92122001;FPDM;Fachpraktiker für Dialogmarketing/Fachpraktikerin ;Fachpraktiker für Dialogmarketing/Fachpraktikerin für Dialogmarketing;1027_92122001
73312713;FMGÖRV;Fachangestellte/r für Medien- und Informationsdien;Fachangestellte/r für Medien- und Informationsdienste FR Bildagentur Öffentlicher Dienst;1027_73312713
23112020;PPTI;Papiertechnologe/-technologin Industrie;Papiertechnologe/-technologin Industrie;1027_23112020
32202020-GL;TBIHTGL;Tiefbaufacharbeiter/in SP Gleisbauarbeiten;Tiefbaufacharbeiter/in SP Gleisbauarbeiten;1027_32202020-GL
23412100;FPMIPD;Fachpraktiker/in für Medientechnologie Druckverarb;Fachpraktiker/in für Medientechnologie Druckverarbeitung (§66 BBiG);1027_23412100
26213001;ELBT;Elektroniker für Betriebstechnik/Elektronikerin fü;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;1027_26213001
21412010;IKAIRK;Industriekeramiker/in Anlagentechnik;Industriekeramiker/in Anlagentechnik;1027_21412010
32142003-ABT;DD-ABT;Dachdecker/Dachdeckerin - Schwerpunkt Außenwandbek;Dachdecker/Dachdeckerin - Schwerpunkt Außenwandbekleidungstechnik;1027_32142003-ABT
93522123;ESSISI;Edelsteinschleifer/in FR Industriediamantschleifen;Edelsteinschleifer/in FR Industriediamantschleifen (Industrie);1027_93522123
25212030-FK;KMFIMF;Kraftfahrzeugmechatroniker/in SP Fahrzeugkommunika;Kraftfahrzeugmechatroniker/in SP Fahrzeugkommunikationstechnik Industrie;1027_25212030-FK
25252349;ZTIMF;Zweiradmechatroniker/in (ohne FR-Angabe) Industrie;Zweiradmechatroniker/in (ohne FR-Angabe) Industrie;1027_25252349
28322005-FT;SA-FT;Sattler/Sattlerin - Fachrichtung Feintäschnerei;Sattler/Sattlerin - Fachrichtung Feintäschnerei;1027_28322005-FT
61213319-DS;KGDSHEH;Kaufmann/Kauffrau im Groß- und Außenhandel + duale;Kaufmann/Kauffrau im Groß- und Außenhandel + duales Studium Handwerk;1027_61213319-DS
21342040;FGTI;Flachglastechnologe/-technologin Industrie;Flachglastechnologe/-technologin Industrie;1027_21342040
22342004-BHR;HM-BHR;Holzmechaniker/Holzmechanikerin - Fachrichtung Her;Holzmechaniker/Holzmechanikerin - Fachrichtung Herstellen von Bauelementen, Holzpackmitteln und Rahmen;1027_22342004-BHR
93522030;EFIPK;Edelsteinfasser/in Industrie;Edelsteinfasser/in Industrie;1027_93522030
32122001;MA;Maurer/Maurerin;Maurer/Maurerin;1027_32122001
43312001-DV;FF-DV;Fachinformatiker/Fachinformatikerin - Fachrichtung;Fachinformatiker/Fachinformatikerin - Fachrichtung Digitale Vernetzung;1027_43312001-DV
73332714;FMIÖRV;Fachangestellte/r für Medien- und Informationsdien;Fachangestellte/r für Medien- und Informationsdienste FR Information und Dokumentation Öffentlicher Dienst;1027_73332714
93652312;OHPHPK;Orgel- und Harmoniumbauer/in FR Pfeifenbau Handwer;Orgel- und Harmoniumbauer/in FR Pfeifenbau Handwerk;1027_93652312
27212072;TSSIFP;Technische/r Systemplaner/in FR Stahl- und Metallb;Technische/r Systemplaner/in FR Stahl- und Metallbautechnik;1027_27212072
32102003-BS;HBF-BS;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwer;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwerpunkt Beton- und Stahlbetonarbeiten;1027_32102003-BS
99000600;MITH;Mithelfende im elterlichen Betrieb oder Haushalt;Mithelfende im elterlichen Betrieb oder Haushalt;1027_99000600
43232320-DS;KITSMDS;Kaufmann/Kauffrau für IT-System-Management + duale;Kaufmann/Kauffrau für IT-System-Management + duales Studium;1027_43232320-DS
28312020;GEITL;Gerber/in Industrie;Gerber/in Industrie;1027_28312020
41322020;CJIMB;Chemielaborjungwerker/in;Chemielaborjungwerker/in;1027_41322020
25212340;KZBHMF;Kraftfahrzeugbearbeiter/in  (§66 BBiG/§42r HwO);Kraftfahrzeugbearbeiter/in  (§66 BBiG/§42r HwO);1027_25212340
21212001-BK;AM-BK;Aufbereitungsmechaniker/Aufbereitungsmechanikerin ;Aufbereitungsmechaniker/Aufbereitungsmechanikerin - Fachrichtung Braunkohle;1027_21212001-BK
33212007;FWML;Fachwerker im Maler- und Lackiererhandwerk/Fachwer;Fachwerker im Maler- und Lackiererhandwerk/Fachwerkerin im Maler- und Lackiererhandwerk;1027_33212007
25223010;KFDSIMF;Land- und Baumaschinenmechatroniker/in + duales St;Land- und Baumaschinenmechatroniker/in + duales Studium;1027_25223010
12202002;FLO;Florist/Floristin;Florist/Floristin;1027_12202002
93312002-SB;SM-SB;Steinmetz und Steinbildhauer/Steinmetzin und Stein;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinbildhauerarbeiten;1027_93312002-SB
31132710;FSVÖBA;Fachkraft für Straßen- und Verkehrstechnik Öffentl;Fachkraft für Straßen- und Verkehrstechnik Öffentlicher Dienst;1027_31132710
29222380-BH;FPBHLM;Fachpraktiker/in im Bäckerhandwerk (§42r HwO);Fachpraktiker/in im Bäckerhandwerk (§42r HwO);1027_29222380-BH
99999047;FSTe-TGA;FS Te Fr Technische Gebäudeausrüstung;FS Te Fr Technische Gebäudeausrüstung;1027_99999047
12101610;HGLGF;Helfer/in im Gartenbau (§66 BBiG);Helfer/in im Gartenbau (§66 BBiG);1027_12101610
22102005-FT;VKK-FT;Verfahrensmechaniker für Kunststoff- und Kautschuk;Verfahrensmechaniker für Kunststoff- und Kautschuktechnik/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Formteile;1027_22102005-FT
73202726;VWLKÖRV;Verwaltungsfachangestellte/r FR Landes-/Kommunalve;Verwaltungsfachangestellte/r FR Landes-/Kommunalverwaltung (Zusammenfassung von FR nach §4 der AO);1027_73202726
33302006-EA;ABF-EA;Ausbaufacharbeiter/Ausbaufacharbeiterin - Schwerpu;Ausbaufacharbeiter/Ausbaufacharbeiterin - Schwerpunkt Estricharbeiten;1027_33302006-EA
34312710;FAÖGV;Fachkraft für Abwassertechnik Öffentlicher Dienst;Fachkraft für Abwassertechnik Öffentlicher Dienst;1027_34312710
28312320;GEHTL;Gerber/in Handwerk;Gerber/in Handwerk;1027_28312320
22102347-KF;VKKHKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik FR Kunststofffenster Handwerk;1027_22102347-KF
